fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
146,18,14,0,0,2,1,0,69,456.0,123143
46,0,144,649,0,2,1,200,100,1048.199951171875,123183
0,0,0,100,0,1,1,0,81,88.69999694824219,123223
0,90,110,0,0,2,1,0,51,69.19999694824219,123269
9,0,0,405,0,0,1,0,100,446.79998779296875,123327
0,0,324,0,0,0,1,0,84,57.099998474121094,123367
0,30,65,77,218,2,1,11,25,324.1000061035156,123414
60,18,14,33,56,2,11,0,69,1934.4000244140625,123451
9,0,0,405,0,0,1,0,100,446.79998779296875,123493
9,0,0,405,0,0,1,0,100,446.79998779296875,123544
0,18,14,944,0,2,1,0,69,1011.0,123582
157,18,14,0,436,2,1,0,69,926.2000122070312,123622
9,0,0,405,0,0,1,0,100,446.79998779296875,123667
0,0,0,77,335,0,1,11,71,407.29998779296875,123705
9,0,0,405,0,0,1,0,100,446.79998779296875,123757
0,0,0,0,83,0,1,0,52,61.599998474121094,123797
0,350,0,83,0,2,7,0,93,1352.5999755859375,123841
0,18,14,0,0,2,1,0,87,11.199999809265137,123879
9,0,0,405,0,0,1,0,100,446.79998779296875,123924
42,0,673,0,218,1,1,39,96,435.3999938964844,123971
432,440,14,0,0,2,87,101,69,16503.5,124017
0,18,485,0,0,2,1,77,69,160.39999389648438,124063
9,0,0,405,0,0,1,0,100,446.79998779296875,124115
0,18,14,0,254,1,1,0,69,241.8000030517578,124153
42,18,656,3,0,2,14,86,100,2479.5,124195
9,0,0,405,0,0,1,0,100,446.79998779296875,124249
9,0,0,405,0,0,1,0,100,446.79998779296875,124323
130,90,510,265,0,0,1,106,95,833.2000122070312,124365
9,0,0,405,0,0,1,0,100,446.79998779296875,124408
0,18,14,0,0,2,85,46,69,14273.7001953125,124451
9,64,126,6,0,0,1,0,100,77.19999694824219,124490
276,18,14,0,480,2,1,0,87,1351.0,124533
0,18,14,0,0,2,1,165,69,248.8000030517578,124569
0,0,144,0,0,2,1,0,100,39.099998474121094,124613
9,0,0,405,0,0,1,0,100,446.79998779296875,124665
197,0,26,0,43,2,1,29,83,685.7999877929688,124707
0,18,14,664,0,2,1,0,8,703.0,124752
9,0,0,405,0,0,1,0,100,446.79998779296875,124793
9,0,0,405,0,0,1,0,100,446.79998779296875,124851
0,837,14,215,58,0,1,0,69,907.7999877929688,124889
81,0,33,0,0,2,1,0,74,234.1999969482422,124940
0,0,0,68,0,0,8,0,54,1211.0,124983
9,0,0,405,0,0,1,0,100,446.79998779296875,125031
9,0,0,405,0,0,1,0,100,446.79998779296875,125089
0,18,14,0,0,2,1,97,69,141.5,125128
0,278,236,57,0,1,15,58,45,2769.0,125176
0,18,14,0,676,2,1,0,69,663.7999877929688,125223
9,0,0,405,0,0,1,0,100,446.79998779296875,125281
0,18,14,0,0,2,38,0,69,6249.2001953125,125331
9,0,0,405,0,0,1,0,100,446.79998779296875,125397
0,0,0,53,0,0,1,105,88,160.3000030517578,125440
0,18,41,0,0,2,1,0,69,13.5,125483
9,0,0,405,0,0,1,0,100,446.79998779296875,125531
0,18,14,0,0,2,1,25,64,45.900001525878906,125573
0,99,998,183,197,2,23,0,72,4133.89990234375,125621
104,0,0,0,0,2,1,0,100,304.6000061035156,125668
67,0,0,4,0,0,8,8,63,1385.0999755859375,125714
0,18,14,0,0,0,1,0,69,11.199999809265137,125752
81,47,0,11,83,0,1,0,69,361.20001220703125,125792
9,0,0,405,0,0,1,0,100,446.79998779296875,125845
9,0,0,405,0,0,1,0,100,446.79998779296875,125888
0,652,14,0,0,2,1,0,69,622.7999877929688,125925
186,55,480,30,0,0,1,28,100,699.5999755859375,125978
9,0,0,405,0,0,1,0,100,446.79998779296875,126045
12,103,0,3,0,1,15,32,98,2516.800048828125,126085
0,914,946,0,643,2,1,0,69,1530.0,126124
9,0,0,405,0,0,1,0,100,446.79998779296875,126176
0,18,842,728,607,2,1,0,69,1390.699951171875,126217
9,0,0,405,0,0,1,0,100,446.79998779296875,126285
269,18,14,705,0,2,1,0,69,1608.699951171875,126331
144,0,0,0,83,0,1,0,29,514.5999755859375,126377
0,955,14,0,0,2,1,0,69,925.7999877929688,126423
9,0,0,405,0,0,1,0,100,446.79998779296875,126469
0,18,491,0,0,2,1,0,6,58.5,126509
0,0,41,107,63,1,1,0,65,150.39999389648438,126550
0,55,442,268,73,0,1,0,100,360.3999938964844,126592
9,0,0,405,0,0,1,0,100,446.79998779296875,126644
0,9,181,155,0,2,23,45,90,3870.199951171875,126692
0,18,14,0,0,2,1,0,69,11.199999809265137,126734
0,737,253,0,0,2,1,0,69,707.7999877929688,126771
0,44,60,19,0,1,1,99,76,161.8000030517578,126811
9,0,0,405,0,0,1,0,100,446.79998779296875,126852
9,0,0,405,0,0,1,0,100,446.79998779296875,126904
0,18,14,754,0,2,1,0,69,802.0,126940
12,97,0,0,53,0,1,0,43,158.1999969482422,126981
0,594,14,0,0,2,100,0,69,17315.599609375,127024
9,0,0,405,0,0,1,0,100,446.79998779296875,127065
170,358,71,649,0,2,1,200,100,1480.699951171875,127103
9,0,0,405,0,0,1,0,100,446.79998779296875,127157
0,18,14,0,0,0,1,0,69,11.199999809265137,127196
0,75,0,100,218,1,1,0,62,305.1000061035156,127235
9,0,0,405,0,0,1,0,100,446.79998779296875,127278
9,0,0,405,0,0,1,0,100,446.79998779296875,127336
12,103,110,0,0,2,15,0,79,2481.0,127381
0,0,324,0,0,1,1,0,57,57.099998474121094,127428
0,873,14,0,0,0,1,0,69,843.7999877929688,127465
0,18,307,0,739,2,1,0,69,755.7000122070312,127503
9,0,0,405,0,0,1,0,100,446.79998779296875,127544
9,0,0,405,0,0,1,0,100,446.79998779296875,127595
0,18,152,0,0,2,1,0,13,24.600000381469727,127636
9,0,0,405,0,0,1,0,100,446.79998779296875,127682
0,30,65,55,0,2,1,11,25,89.5999984741211,127728
0,18,14,0,0,2,1,49,69,76.0,127766
9,0,0,405,0,0,1,0,100,446.79998779296875,127818
0,0,87,55,161,0,1,0,67,194.5,127858
0,68,0,0,0,0,1,61,52,166.60000610351562,127903
166,78,14,0,0,2,1,0,69,580.0,127945
9,0,0,405,0,0,1,0,100,446.79998779296875,127990
0,350,92,83,0,2,1,0,100,337.3999938964844,128038
9,0,0,405,0,0,1,0,100,446.79998779296875,128102
0,302,0,0,218,1,1,39,76,546.9000244140625,128145
0,18,138,0,360,2,1,0,96,359.79998779296875,128190
42,290,656,3,0,0,1,0,100,432.3999938964844,128229
0,18,14,0,536,2,1,0,69,523.7999877929688,128268
9,0,0,405,0,0,1,0,100,446.79998779296875,128314
0,18,14,0,0,2,45,0,69,7433.60009765625,128361
130,0,0,0,0,0,1,0,95,387.79998779296875,128413
9,0,0,405,0,0,1,0,100,446.79998779296875,128473
0,18,14,422,0,2,86,0,69,14593.5,128514
0,64,126,6,0,0,1,95,100,145.1999969482422,128551
405,18,875,0,0,2,1,0,7,1370.5,128589
0,0,324,0,0,2,1,0,100,57.099998474121094,128628
9,0,0,405,0,0,1,0,100,446.79998779296875,128671
9,0,0,405,0,0,1,0,100,446.79998779296875,128732
0,18,14,982,0,2,62,0,69,11209.099609375,128772
9,0,0,405,0,0,1,0,100,446.79998779296875,128820
0,18,14,183,437,2,1,0,69,609.7000122070312,128860
9,0,0,405,0,0,1,0,100,446.79998779296875,128919
0,18,640,0,0,2,1,7,30,93.5,128955
0,0,26,0,0,0,1,29,83,37.0,128995
0,260,222,0,0,0,1,0,100,230.8000030517578,129036
0,0,395,0,0,0,8,0,54,1194.9000244140625,129079
9,0,0,405,0,0,1,0,100,446.79998779296875,129136
0,18,14,356,388,2,1,0,64,751.0,129175
0,200,14,0,0,1,66,73,69,11284.099609375,129222
0,278,236,58,0,1,1,58,71,349.0,129274
9,0,0,405,0,0,1,0,100,446.79998779296875,129335
9,0,0,405,0,0,1,0,100,446.79998779296875,129388
0,18,14,0,535,2,1,0,69,522.7999877929688,129427
0,0,0,0,0,0,1,105,81,119.69999694824219,129475
9,0,0,405,0,0,1,0,100,446.79998779296875,129532
519,18,14,0,0,2,1,0,69,1649.5999755859375,129570
0,18,387,0,0,2,1,0,24,48.099998474121094,129615
0,89,998,0,197,2,1,0,93,346.70001220703125,129653
9,0,0,405,0,0,1,0,100,446.79998779296875,129697
104,0,28,0,0,2,1,0,100,307.29998779296875,129740
9,0,0,405,0,0,1,0,100,446.79998779296875,129796
0,178,14,0,0,2,1,0,69,148.8000030517578,129839
67,0,0,4,0,0,1,0,100,189.5,129886
81,47,0,0,83,0,4,105,69,1033.199951171875,129933
9,0,0,405,0,0,1,0,100,446.79998779296875,129980
0,18,14,0,0,2,1,50,69,77.30000305175781,130018
171,55,480,30,0,0,1,0,100,621.5,130056
9,0,0,405,0,0,1,0,100,446.79998779296875,130109
12,103,0,3,0,1,15,45,100,2530.5,130155
9,0,0,405,0,0,1,0,100,446.79998779296875,130202
0,205,14,950,0,2,1,0,83,1036.0999755859375,130237
9,0,0,405,0,0,1,0,100,446.79998779296875,130289
0,18,14,941,0,2,1,0,69,1007.7000122070312,130345
9,0,0,405,0,0,1,0,100,446.79998779296875,130399
0,0,0,0,197,2,1,0,29,167.8000030517578,130455
756,18,14,112,549,2,1,0,69,3062.800048828125,130500
0,18,251,0,0,2,1,0,69,34.5,130548
9,0,0,405,0,0,1,0,100,446.79998779296875,130606
0,0,7,107,0,1,1,0,100,95.0,130643
9,0,0,405,0,0,1,0,100,446.79998779296875,130688
0,55,442,0,158,0,1,0,100,221.5,130730
0,836,14,0,0,2,1,0,55,806.7999877929688,130773
0,18,14,247,0,2,1,155,73,474.70001220703125,130813
0,9,181,155,0,2,23,45,88,3872.300048828125,130856
0,18,14,0,0,1,1,106,69,155.8000030517578,130908
9,0,0,405,0,0,1,0,100,446.79998779296875,130968
0,190,14,0,0,2,1,0,69,160.8000030517578,131007
0,29,60,649,0,2,1,99,76,829.0,131047
0,72,389,0,0,0,1,0,43,84.5,131093
0,0,71,649,0,2,1,200,100,901.2000122070312,131136
895,18,14,784,0,2,1,0,69,3698.800048828125,131180
9,0,0,405,0,0,1,0,100,446.79998779296875,131235
9,0,0,405,0,0,1,0,100,446.79998779296875,131296
9,0,0,405,0,0,1,0,100,446.79998779296875,131344
9,0,0,405,0,0,1,0,100,446.79998779296875,131409
0,0,0,0,0,1,1,0,81,28.200000762939453,131456
0,161,726,0,0,2,1,200,69,503.29998779296875,131504
0,90,110,0,0,2,1,72,73,169.5,131546
0,18,338,0,0,2,79,0,69,13210.599609375,131595
0,18,131,0,76,2,3,21,69,447.20001220703125,131632
0,0,324,0,0,0,1,39,49,107.0999984741211,131669
0,99,14,0,0,2,1,0,42,74.4000015258789,131716
9,0,0,405,0,0,1,0,100,446.79998779296875,131768
0,18,14,0,0,1,1,52,67,81.9000015258789,131809
0,30,65,55,0,2,1,0,25,48.599998474121094,131849
0,18,14,0,0,2,1,13,69,27.200000762939453,131888
0,0,87,0,0,0,1,0,67,33.400001525878906,131931
0,18,14,0,203,2,1,152,69,431.29998779296875,131977
9,0,0,405,0,0,1,0,100,446.79998779296875,132032
0,18,14,206,258,2,1,0,69,456.0,132079
9,0,0,405,0,0,1,0,100,446.79998779296875,132122
0,18,14,0,0,2,1,159,69,239.10000610351562,132158
9,0,0,405,0,0,1,0,100,446.79998779296875,132211
0,0,0,0,0,0,1,0,100,28.200000762939453,132251
9,0,0,405,0,0,1,0,100,446.79998779296875,132305
0,350,92,67,0,2,1,0,100,334.20001220703125,132344
0,885,14,0,0,2,58,0,69,10500.2001953125,132383
0,0,0,0,218,1,1,0,96,188.8000030517578,132422
9,0,0,405,0,0,1,0,100,446.79998779296875,132477
9,0,0,405,0,0,1,0,100,446.79998779296875,132521
9,0,0,405,0,0,1,0,100,446.79998779296875,132582
0,18,600,0,0,2,1,169,69,313.29998779296875,132621
42,150,145,3,0,1,1,86,80,372.70001220703125,132661
0,336,14,0,129,2,11,9,75,2140.699951171875,132709
9,0,0,405,0,0,1,0,100,446.79998779296875,132759
0,18,14,0,0,2,25,0,69,4049.60009765625,132798
0,70,14,0,0,2,4,0,72,548.4000244140625,132835
130,0,0,11,0,0,1,0,95,398.79998779296875,132872
0,66,14,0,0,2,1,8,69,59.0,132910
6,106,14,0,0,1,2,0,58,265.20001220703125,132948
0,18,14,0,89,2,1,0,61,80.0,132995
9,0,0,405,0,0,1,0,100,446.79998779296875,133053
0,107,14,0,0,2,1,0,69,80.80000305175781,133096
9,64,350,3,0,0,1,0,100,99.0,133137
61,5,20,208,25,2,1,0,69,419.1000061035156,133176
9,0,0,405,0,0,1,0,100,446.79998779296875,133219
9,0,0,405,0,0,1,0,100,446.79998779296875,133274
0,18,14,90,0,2,1,0,69,78.0,133313
0,18,14,0,0,2,1,149,25,636.2000122070312,133358
53,18,14,0,54,2,1,0,73,211.39999389648438,133401
831,641,942,0,319,2,1,0,69,3619.10009765625,133439
0,18,14,0,0,2,9,0,69,1342.4000244140625,133478
9,0,0,405,0,0,1,0,100,446.79998779296875,133521
0,0,82,11,0,2,1,0,100,24.0,133560
0,18,14,0,0,1,1,0,69,11.199999809265137,133606
0,60,14,0,38,2,1,0,69,72.80000305175781,133650
0,0,71,0,0,0,1,29,83,41.5,133693
420,18,14,0,0,2,75,0,30,13853.599609375,133736
9,0,0,405,0,0,1,0,100,446.79998779296875,133789
0,18,14,63,21,2,10,8,69,1574.199951171875,133827
0,18,14,0,0,1,1,0,69,11.199999809265137,133870
144,22,90,98,0,2,1,0,94,541.4000244140625,133907
0,0,33,0,0,2,1,45,90,51.099998474121094,133945
0,18,14,0,556,2,1,0,69,543.7999877929688,133993
0,18,14,0,76,2,7,2,69,1083.5999755859375,134035
9,0,0,405,0,0,1,0,100,446.79998779296875,134079
0,18,195,0,0,0,1,0,69,28.899999618530273,134117
138,0,395,0,0,0,8,0,54,1636.5,134164
144,83,54,0,0,2,4,0,48,1022.2000122070312,134205
83,18,14,0,0,2,16,8,69,2805.199951171875,134247
9,0,0,405,0,0,1,0,100,446.79998779296875,134307
0,18,14,0,646,2,1,0,69,633.7999877929688,134343
0,278,236,0,0,1,1,99,84,377.0,134382
0,12,14,0,93,2,1,0,69,78.5999984741211,134428
106,0,0,0,0,0,1,105,81,451.8999938964844,134475
0,166,14,0,0,2,1,51,69,217.1999969482422,134520
9,0,0,405,0,0,1,0,100,446.79998779296875,134565
0,18,14,0,25,2,1,0,81,28.799999237060547,134601
159,21,21,11,0,2,20,0,71,3717.60009765625,134640
0,333,14,0,856,2,1,0,69,1158.800048828125,134675
9,0,0,405,0,0,1,0,100,446.79998779296875,134729
0,89,998,0,197,2,1,0,93,346.70001220703125,134774
0,18,14,0,187,2,1,11,69,193.1999969482422,134819
67,0,0,10,0,2,1,0,100,196.10000610351562,134859
9,0,0,405,0,0,1,0,100,446.79998779296875,134904
0,18,52,0,77,2,1,0,69,73.80000305175781,134943
9,0,0,405,0,0,1,0,100,446.79998779296875,135002
67,235,0,4,0,2,1,191,100,628.4000244140625,135041
148,18,14,0,0,2,1,0,69,462.3999938964844,135079
0,18,14,0,0,2,99,0,69,16570.400390625,135119
9,0,0,405,0,0,1,0,100,446.79998779296875,135168
0,18,212,0,0,2,1,59,69,108.69999694824219,135207
81,45,0,11,83,0,1,0,69,359.20001220703125,135246
0,18,841,0,0,2,1,0,69,93.5,135288
0,55,480,30,0,1,1,0,52,87.69999694824219,135328
0,18,14,876,0,2,1,0,69,936.2000122070312,135379
9,0,0,405,0,0,1,0,100,446.79998779296875,135434
139,18,165,20,0,2,1,10,69,469.6000061035156,135473
0,18,14,657,0,2,1,0,69,695.2999877929688,135516
9,0,0,405,0,0,1,0,100,446.79998779296875,135568
12,103,0,3,0,1,15,32,91,2519.89990234375,135608
9,0,0,405,0,0,1,0,100,446.79998779296875,135665
0,0,49,19,83,0,1,0,29,80.9000015258789,135716
40,18,14,0,0,2,1,10,69,132.60000610351562,135761
87,0,0,0,0,0,1,0,65,250.1999969482422,135801
9,0,0,405,0,0,1,0,100,446.79998779296875,135846
0,55,442,0,0,0,16,0,78,2601.0,135896
81,9,0,155,0,2,23,45,90,4117.89990234375,135944
9,0,0,405,0,0,1,0,100,446.79998779296875,136000
148,18,38,0,0,2,1,0,77,464.3999938964844,136038
0,18,53,0,489,2,1,0,69,480.29998779296875,136076
89,18,136,0,0,2,24,32,69,4225.10009765625,136114
76,18,14,74,0,2,1,0,69,297.0,136154
0,18,14,0,700,2,1,103,69,850.9000244140625,136199
9,0,0,405,0,0,1,0,100,446.79998779296875,136262
40,18,14,117,0,2,1,0,87,229.10000610351562,136310
0,29,60,19,0,2,8,99,76,1332.0,136350
20,18,111,124,0,2,1,0,69,172.8000030517578,136389
0,18,14,60,50,2,1,8,58,103.5,136426
0,537,244,0,0,2,1,0,69,507.79998779296875,136467
0,10,36,0,0,2,1,18,84,28.700000762939453,136516
0,18,14,0,0,2,78,0,69,13017.2001953125,136562
9,0,0,405,0,0,1,0,100,446.79998779296875,136619
93,18,14,113,0,2,7,26,62,1438.699951171875,136656
0,17,14,0,34,2,1,0,74,35.20000076293945,136692
9,72,38,0,0,0,1,0,43,76.19999694824219,136732
9,0,0,405,0,0,1,0,100,446.79998779296875,136777
0,18,14,76,86,2,7,0,54,1140.0,136813
9,0,0,405,0,0,1,0,100,446.79998779296875,136867
97,15,14,0,129,2,1,14,69,447.29998779296875,136907
0,0,0,1,0,2,1,19,100,21.399999618530273,136949
0,11,0,0,0,1,1,0,72,18.200000762939453,136991
0,288,137,0,0,2,1,0,69,258.79998779296875,137029
0,237,14,0,0,2,1,0,69,207.8000030517578,137065
0,18,112,71,165,2,16,21,69,2758.39990234375,137103
731,351,173,743,0,2,1,152,69,3401.699951171875,137140
0,104,14,69,0,2,1,0,69,92.19999694824219,137176
0,90,114,0,0,2,1,0,79,69.5999984741211,137218
9,0,0,405,0,0,1,0,100,446.79998779296875,137267
0,18,14,104,55,2,26,0,69,4311.2998046875,137304
0,18,14,0,112,1,13,0,69,2130.199951171875,137341
0,220,14,0,0,1,1,0,69,190.8000030517578,137377
9,0,0,405,0,0,1,0,100,446.79998779296875,137429
0,0,324,0,0,0,1,0,49,57.099998474121094,137470
155,18,14,0,48,2,15,37,65,2963.300048828125,137508
0,18,869,0,0,2,1,0,69,96.30000305175781,137544
0,18,14,0,0,2,1,7,69,19.299999237060547,137586
9,0,0,405,0,0,1,0,100,446.79998779296875,137630
9,0,0,405,0,0,1,0,100,446.79998779296875,137685
78,38,14,186,40,2,1,0,60,467.6000061035156,137722
0,29,65,55,0,2,1,0,79,48.5,137761
0,0,382,0,0,0,1,0,67,62.900001525878906,137804
0,18,14,0,0,2,83,0,98,13863.2001953125,137842
0,18,14,114,0,2,1,23,69,133.60000610351562,137879
9,0,0,405,0,0,1,0,100,446.79998779296875,137921
0,0,0,0,0,0,1,99,52,179.1999969482422,137970
0,18,54,0,0,1,1,0,69,14.800000190734863,138018
0,18,14,0,0,2,92,0,55,15386.0,138061
0,18,14,100,0,2,1,1,74,88.5999984741211,138099
0,18,14,0,0,2,1,41,69,65.0999984741211,138138
9,0,0,405,0,0,1,0,100,446.79998779296875,138192
0,18,14,0,0,2,1,0,72,11.199999809265137,138228
0,787,800,0,0,2,1,0,69,759.0999755859375,138263
0,18,14,0,0,2,1,0,9,11.199999809265137,138310
9,0,0,405,0,0,1,0,100,446.79998779296875,138368
0,350,92,7,0,2,1,0,100,322.20001220703125,138411
0,0,0,0,46,1,1,0,96,32.0,138456
9,0,0,405,0,0,1,0,100,446.79998779296875,138519
42,18,656,3,0,2,1,86,100,281.20001220703125,138560
96,18,85,112,0,1,1,20,69,434.1000061035156,138599
121,18,471,0,0,2,1,0,69,421.29998779296875,138640
0,881,14,0,0,0,1,67,69,956.9000244140625,138684
9,0,0,405,0,0,1,0,100,446.79998779296875,138725
0,18,14,0,0,2,6,0,69,834.7999877929688,138762
130,0,0,0,0,0,1,0,100,387.79998779296875,138799
9,0,0,405,0,0,1,0,100,446.79998779296875,138854
9,0,126,11,0,0,1,0,100,41.79999923706055,138895
679,18,14,0,0,2,1,0,69,2161.60009765625,138942
9,0,0,405,0,0,1,0,100,446.79998779296875,138990
9,0,0,405,0,0,1,0,100,446.79998779296875,139051
0,0,82,0,0,0,7,0,16,994.5,139091
0,18,14,61,0,2,1,142,69,263.5,139130
0,0,0,0,0,0,1,29,83,34.5,139170
9,0,0,405,0,0,1,0,100,446.79998779296875,139217
0,18,14,276,0,2,1,133,69,485.3999938964844,139262
0,18,14,852,85,2,1,0,69,993.5999755859375,139304
0,18,14,0,0,1,1,0,69,11.199999809265137,139351
9,0,0,405,0,0,1,0,100,446.79998779296875,139416
0,0,131,0,0,1,1,0,100,37.79999923706055,139460
0,18,14,0,0,2,1,164,69,247.3000030517578,139498
0,18,14,0,7,2,1,48,69,80.19999694824219,139537
0,18,14,0,69,2,1,6,70,73.0999984741211,139578
0,0,395,0,0,0,1,0,54,64.19999694824219,139621
0,18,9,0,0,2,1,0,76,11.199999809265137,139669
0,9,79,0,139,2,1,0,69,124.80000305175781,139706
15,18,14,0,0,2,11,7,69,1739.9000244140625,139742
54,46,14,23,0,2,1,6,73,203.3000030517578,139781
0,18,14,112,0,2,1,0,63,97.80000305175781,139829
0,85,14,0,51,2,1,0,69,105.80000305175781,139866
0,216,14,106,189,2,1,11,81,411.79998779296875,139903
0,18,14,0,0,2,1,36,69,58.29999923706055,139949
72,7,14,0,0,2,1,14,59,234.60000610351562,139998
0,68,14,0,79,1,1,0,61,116.80000305175781,140039
0,8,14,0,0,2,1,8,69,18.200000762939453,140086
26,18,14,0,126,2,1,12,69,217.10000610351562,140130
0,9,14,129,0,1,1,0,69,115.4000015258789,140167
0,18,14,246,8,2,1,0,66,250.0,140207
199,18,5,0,0,1,1,0,61,625.5999755859375,140248
0,18,14,170,0,2,1,0,69,159.60000610351562,140293
0,18,137,245,0,2,1,0,72,242.10000610351562,140336
0,18,14,14,18,2,1,16,69,48.5,140385
219,6,38,0,104,1,9,0,69,2136.60009765625,140437
116,18,85,80,0,2,13,12,69,2454.10009765625,140480
0,64,14,0,0,2,1,0,69,46.400001525878906,140531
0,53,14,0,0,1,16,14,69,2583.89990234375,140576
45,18,14,16,21,2,1,21,69,189.89999389648438,140612
77,18,14,62,108,2,7,0,69,1393.0,140650
37,18,14,25,0,2,19,0,69,3157.800048828125,140693
0,37,9,0,0,2,1,24,69,57.5,140739
7,119,51,137,0,1,1,5,69,163.60000610351562,140777
81,18,12,0,0,2,5,14,65,948.2000122070312,140822
0,18,28,0,0,2,11,4,69,1687.4000244140625,140857
0,18,2,74,37,1,1,16,69,116.0999984741211,140897
151,18,14,0,0,2,1,0,69,472.0,140942
0,35,3,0,0,2,1,0,69,23.200000762939453,140979
0,18,14,0,108,2,1,0,52,95.80000305175781,141028
0,30,89,0,0,2,5,14,87,700.7999877929688,141073
156,18,14,0,0,1,1,0,69,488.0,141111
228,18,14,0,0,2,1,0,69,718.4000244140625,141158
0,190,14,152,92,2,1,10,69,299.0,141203
0,18,14,97,35,2,1,0,69,113.0999984741211,141240
0,18,14,18,0,1,11,0,69,1684.4000244140625,141281
0,150,14,0,0,2,9,0,83,1474.4000244140625,141322
0,75,14,134,0,2,1,0,48,125.5,141377
21,18,227,0,130,2,2,0,69,375.0,141421
0,18,124,0,0,2,1,46,69,81.9000015258789,141461
0,126,14,65,123,1,1,0,62,231.8000030517578,141503
0,18,14,0,0,2,1,10,84,20.899999618530273,141545
0,160,14,0,0,2,12,0,63,1992.0,141589
0,199,14,0,84,2,1,6,72,262.8999938964844,141630
0,18,14,57,0,2,1,21,71,75.69999694824219,141666
128,132,40,61,0,2,7,0,69,1539.800048828125,141711
0,18,14,76,113,1,1,0,65,168.0,141752
0,18,14,81,0,1,22,0,62,3566.60009765625,141788
0,18,14,0,0,2,5,9,67,680.0,141824
0,18,14,0,0,2,1,0,68,11.199999809265137,141859
0,79,14,0,57,2,1,0,69,105.80000305175781,141895
0,18,7,309,17,2,13,13,69,2347.89990234375,141929
0,18,14,0,0,2,1,11,69,24.600000381469727,141967
0,18,61,2,0,2,1,42,69,71.0,142007
0,18,14,0,18,2,1,11,69,38.79999923706055,142049
0,18,14,83,0,2,2,0,69,231.60000610351562,142099
26,18,14,133,0,2,7,0,69,1200.9000244140625,142139
0,82,49,0,68,2,15,13,69,2510.199951171875,142176
0,88,14,37,0,2,1,39,69,127.80000305175781,142219
152,133,27,59,0,2,1,5,69,610.0,142255
69,18,14,2,0,2,1,0,60,210.0,142293
0,18,14,0,48,2,15,0,61,2404.60009765625,142335
0,278,236,0,83,0,1,58,18,682.0999755859375,142379
0,0,173,0,0,0,1,137,81,174.0,142419
9,0,0,405,0,0,1,0,100,446.79998779296875,142463
9,0,0,405,0,0,1,0,100,446.79998779296875,142518
0,18,14,0,0,2,22,0,69,3542.0,142554
0,89,998,0,0,2,1,0,93,157.3000030517578,142600
0,0,0,10,0,2,1,0,100,18.700000762939453,142643
8,14,14,114,34,2,1,9,51,176.39999389648438,142689
0,18,14,89,216,2,1,7,69,297.3999938964844,142726
9,0,0,405,0,0,1,0,100,446.79998779296875,142772
0,317,14,0,0,2,1,200,69,602.7999877929688,142812
0,358,14,0,0,2,1,0,69,328.79998779296875,142850
0,18,854,0,0,2,1,0,69,94.80000305175781,142888
67,0,0,4,0,0,1,0,100,189.5,142928
9,0,0,405,0,0,1,0,100,446.79998779296875,142994
863,18,14,0,0,2,1,0,69,2750.39990234375,143039
81,0,0,13,0,0,1,0,69,244.1999969482422,143080
9,0,0,405,0,0,1,0,100,446.79998779296875,143126
9,0,0,405,0,0,1,0,100,446.79998779296875,143182
0,55,480,0,0,1,1,0,52,81.69999694824219,143221
0,386,485,0,566,2,1,0,69,931.7000122070312,143260
12,103,237,3,0,1,15,32,100,2528.0,143304
9,0,0,405,0,0,1,0,100,446.79998779296875,143353
0,0,0,0,0,0,1,0,29,28.200000762939453,143391
0,18,540,0,0,2,1,182,69,327.6000061035156,143433
9,0,0,405,0,0,1,0,100,446.79998779296875,143485
9,0,0,405,0,0,1,0,100,446.79998779296875,143528
0,18,14,0,0,2,77,0,74,12848.0,143564
9,0,0,405,0,0,1,0,100,446.79998779296875,143617
0,18,14,0,0,2,66,0,69,10986.7998046875,143663
31,0,0,107,0,2,1,0,65,187.60000610351562,143708
873,18,14,0,0,2,1,0,66,2782.39990234375,143749
9,0,0,405,0,0,1,0,100,446.79998779296875,143792
0,858,14,0,0,2,1,0,54,828.7999877929688,143834
9,0,0,405,0,0,1,0,100,446.79998779296875,143888
79,18,14,0,69,2,1,23,71,345.6000061035156,143926
0,55,442,0,158,0,1,0,53,221.5,143966
0,0,181,155,0,2,1,45,90,200.39999389648438,144020
0,55,60,19,0,2,1,99,76,171.6999969482422,144066
0,299,14,0,0,2,1,0,69,269.79998779296875,144109
9,0,0,405,0,0,1,0,100,446.79998779296875,144154
9,0,38,155,0,0,1,0,100,171.8000030517578,144198
134,18,14,0,0,2,25,0,69,4478.39990234375,144240
0,18,14,428,0,2,16,0,69,2940.699951171875,144284
691,18,14,0,0,2,57,0,91,11675.2001953125,144336
9,0,0,405,0,0,1,0,100,446.79998779296875,144396
9,0,0,405,0,0,1,0,100,446.79998779296875,144440
9,0,0,405,0,0,1,0,100,446.79998779296875,144495
0,0,0,167,0,2,1,19,100,178.1999969482422,144535
9,0,0,405,0,0,1,0,100,446.79998779296875,144587
868,18,14,0,0,2,1,0,69,2766.39990234375,144632
0,27,116,0,0,2,2,0,69,188.0,144670
0,18,14,0,777,2,1,62,69,863.4000244140625,144713
0,11,0,3,0,1,1,0,72,17.600000381469727,144754
