fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
0,17,4,3,50,2,2,14,100,224.6999969482422,126396
37,8,23,11,7,2,1,2,100,112.69999694824219,126439
0,8,55,56,7,2,1,0,100,52.0,126489
83,8,4,3,7,2,2,2,100,423.70001220703125,126530
0,6,21,3,41,2,5,6,100,702.9000244140625,126581
0,32,4,70,7,2,26,2,100,4256.2998046875,126621
24,8,4,3,7,2,9,2,96,1419.5999755859375,126668
0,16,4,3,7,2,23,2,100,3719.300048828125,126712
0,46,4,39,6,2,1,40,100,81.69999694824219,126759
2,15,4,32,7,2,1,2,97,38.5,126806
70,8,4,7,13,2,1,2,100,219.6999969482422,126852
5,8,4,87,7,2,1,25,93,118.9000015258789,126891
0,8,42,17,36,2,1,14,98,55.70000076293945,126928
0,8,4,3,7,2,17,2,97,2696.39990234375,126970
0,38,4,49,7,2,8,2,94,1212.9000244140625,127008
0,48,4,3,7,2,15,2,85,2398.10009765625,127044
70,57,4,3,4,2,1,2,100,258.8999938964844,127083
59,23,4,3,7,1,1,2,100,192.6999969482422,127122
0,8,4,3,23,2,1,2,100,22.700000762939453,127171
0,66,4,3,7,2,4,15,100,568.2999877929688,127207
88,67,4,3,7,2,1,2,100,329.5,127244
0,8,1,56,7,2,1,17,98,68.5,127285
22,55,4,10,29,2,1,21,100,150.0,127321
53,60,4,12,7,2,9,2,100,1565.9000244140625,127360
23,13,22,27,70,1,1,2,81,148.10000610351562,127398
0,8,4,3,18,2,15,2,100,2368.699951171875,127438
28,8,4,83,7,2,1,2,99,162.10000610351562,127482
0,8,4,3,7,2,1,11,100,19.399999618530273,127520
0,8,27,3,7,1,3,2,100,336.3999938964844,127557
0,9,4,3,36,2,1,5,100,36.5,127600
0,8,4,3,7,2,12,2,100,1850.0999755859375,127637
0,55,4,3,12,2,1,28,100,75.0999984741211,127674
0,8,13,3,7,2,12,3,91,1851.5999755859375,127717
0,8,4,3,37,2,2,2,100,196.3000030517578,127755
0,8,4,14,7,2,1,2,100,16.700000762939453,127800
23,8,16,36,7,2,36,2,91,5991.5,127845
0,8,73,3,7,2,1,2,100,18.399999618530273,127882
0,37,4,1,7,2,1,2,98,33.0,127918
0,8,4,3,32,2,5,2,100,690.7000122070312,127956
22,8,4,37,7,1,1,43,100,136.3000030517578,127996
13,8,100,3,7,2,1,25,83,78.69999694824219,128036
0,8,4,3,7,1,1,12,100,20.299999237060547,128075
0,8,4,3,7,2,4,2,100,497.1000061035156,128116
0,8,4,3,36,2,1,13,100,42.900001525878906,128158
14,8,4,3,7,1,1,2,100,46.29999923706055,128198
45,8,4,3,26,2,1,2,95,152.3000030517578,128236
27,8,4,3,13,2,6,2,92,927.7000122070312,128274
0,8,18,1,15,2,1,2,97,17.200000762939453,128311
32,8,45,56,2,2,9,37,100,1511.5999755859375,128355
69,8,4,63,21,2,1,2,100,285.0,128400
5,8,4,4,34,2,6,11,87,889.2999877929688,128444
0,8,4,81,7,2,1,2,100,77.0,128491
0,12,4,3,33,1,16,2,100,2556.89990234375,128539
0,8,9,30,7,2,23,2,100,3716.699951171875,128577
0,8,4,3,7,2,14,2,100,2188.5,128618
38,8,88,15,40,2,5,15,100,844.0999755859375,128658
0,43,4,3,36,2,1,19,100,76.5999984741211,128706
0,47,2,51,27,2,1,2,100,69.30000305175781,128744
15,8,9,3,7,2,5,7,100,719.0,128784
53,21,4,3,7,2,1,2,96,171.8000030517578,128831
0,8,4,3,7,2,1,2,51,13.399999618530273,128870
0,18,4,32,61,2,1,2,100,76.5,128913
0,8,4,3,7,2,66,2,100,10986.900390625,128956
0,8,208,3,7,2,88,2,100,14720.599609375,128992
51,8,35,3,7,2,1,5,100,157.8000030517578,129029
339,355,4,3,14,2,1,2,100,1427.699951171875,129069
0,8,4,177,7,1,1,2,100,176.1999969482422,129110
0,8,4,34,7,2,1,46,99,75.19999694824219,129150
0,8,297,3,7,0,1,2,100,40.79999923706055,129188
0,8,5,45,26,2,1,2,100,59.20000076293945,129234
0,8,4,3,160,2,80,2,100,13508.7001953125,129271
0,8,4,3,7,2,77,2,100,12848.099609375,129308
0,8,309,3,7,2,1,94,100,125.19999694824219,129353
21,8,9,27,20,2,2,2,100,257.29998779296875,129392
0,8,193,3,7,2,1,2,100,30.399999618530273,129439
3,8,51,40,43,2,1,31,100,103.9000015258789,129480
0,8,4,3,7,2,1,106,100,106.5,129518
0,15,4,3,92,2,1,1,89,83.0,129554
0,8,4,3,135,1,12,3,100,1979.199951171875,129595
0,8,36,70,7,2,1,2,93,67.5,129638
0,8,286,3,7,2,1,2,100,39.70000076293945,129676
0,165,4,3,7,1,1,2,100,145.89999389648438,129714
0,53,4,3,28,1,1,9,95,69.5,129757
0,8,4,3,7,2,1,16,100,24.0,129799
0,8,4,323,7,2,14,104,100,2611.5,129839
0,8,22,33,7,2,1,2,76,34.70000076293945,129876
0,8,4,3,7,1,57,2,100,9464.099609375,129914
0,8,4,3,46,2,1,2,100,41.099998474121094,129950
112,8,4,3,23,1,2,2,100,532.5,129986
59,8,4,3,102,2,1,144,100,426.70001220703125,130022
16,8,4,3,14,2,1,2,95,57.5,130062
0,8,4,3,7,2,82,2,100,13694.099609375,130107
35,2,4,3,70,2,7,2,100,1173.0999755859375,130147
0,8,4,3,7,2,1,2,24,17.100000381469727,130187
29,93,4,3,7,2,1,2,97,167.0,130224
141,8,4,3,7,2,1,2,100,440.1000061035156,130262
0,8,56,32,14,1,1,2,100,40.400001525878906,130303
0,8,4,3,195,1,1,2,100,176.89999389648438,130339
396,8,4,3,7,2,1,2,100,1256.0999755859375,130376
0,8,373,3,7,2,38,2,100,6282.10009765625,130420
0,43,4,3,42,1,1,2,90,66.30000305175781,130459
135,8,4,3,7,2,1,2,69,422.0,130496
0,8,161,3,7,2,1,2,100,27.200000762939453,130536
0,36,4,20,7,2,1,2,100,35.70000076293945,130574
0,8,4,3,7,2,1,2,68,12.600000381469727,130624
39,64,4,3,7,1,1,2,100,169.6999969482422,130664
0,8,4,3,7,2,1,2,100,11.899999618530273,130704
0,0,24,42,20,1,1,10,100,58.099998474121094,130752
0,8,4,3,7,2,1,142,69,210.39999389648438,130796
319,8,4,393,7,2,1,2,100,1434.0,130837
0,8,35,91,7,2,1,2,100,86.0,130883
0,8,4,3,171,2,1,2,31,157.6999969482422,130922
0,8,40,3,7,2,1,2,100,15.100000381469727,130958
0,8,386,3,7,2,1,2,100,49.70000076293945,130997
0,8,18,3,7,2,1,2,89,13.300000190734863,131035
241,8,4,3,7,2,1,2,100,760.0999755859375,131072
0,86,5,46,35,2,1,2,96,103.80000305175781,131114
0,8,4,3,7,1,1,2,81,12.300000190734863,131161
0,8,4,3,7,0,1,61,100,64.5999984741211,131197
0,29,4,3,7,2,1,2,84,27.100000381469727,131237
0,8,4,396,7,2,1,2,100,417.1000061035156,131276
0,8,4,3,50,2,9,2,100,1385.5,131315
0,8,4,273,7,1,1,2,100,281.79998779296875,131356
0,8,4,3,7,2,1,16,91,25.299999237060547,131399
19,8,4,3,3,2,1,5,100,58.70000076293945,131441
31,14,12,11,7,2,1,24,100,119.0,131486
2,0,34,0,399,2,1,55,100,440.29998779296875,131544
0,8,4,3,7,1,1,2,100,11.899999618530273,131589
0,172,154,23,45,0,1,59,100,256.6000061035156,131638
160,8,4,3,7,2,1,2,100,500.8999938964844,131682
0,5,4,3,7,2,1,2,93,13.699999809265137,131722
0,0,266,12,0,1,1,0,41,42.20000076293945,131766
10,0,0,50,0,2,1,2,1,274.1000061035156,131821
1,42,55,0,0,0,1,25,91,57.900001525878906,131866
2,0,34,0,399,2,1,55,100,440.29998779296875,131914
2,0,34,0,399,2,1,55,100,440.29998779296875,131971
0,151,4,3,7,2,1,82,100,218.1999969482422,132006
2,0,34,0,399,2,1,55,100,440.29998779296875,132050
2,0,34,0,399,2,1,55,100,440.29998779296875,132105
2,0,34,0,399,2,1,55,100,440.29998779296875,132145
123,0,7,0,2,2,7,0,33,1381.5999755859375,132190
173,28,4,3,7,2,1,0,100,559.0,132231
0,0,400,58,2,0,1,0,73,85.80000305175781,132270
7,42,400,3,0,1,1,0,100,83.4000015258789,132311
0,27,4,3,7,2,1,2,100,25.100000381469727,132350
0,0,400,0,0,0,1,38,100,76.9000015258789,132389
0,8,117,3,7,2,97,129,100,16370.900390625,132427
2,0,34,0,399,2,1,55,100,440.29998779296875,132490
0,0,400,0,2,0,1,2,92,60.79999923706055,132531
2,0,34,0,399,2,1,55,100,440.29998779296875,132578
6,28,0,3,7,2,1,19,100,57.0,132614
2,0,34,0,399,2,1,55,100,440.29998779296875,132665
0,25,0,107,16,2,1,40,56,184.3000030517578,132704
2,0,34,0,399,2,1,55,100,440.29998779296875,132746
3,0,75,23,0,1,4,2,100,514.0999755859375,132789
0,8,4,3,7,2,65,105,100,10929.400390625,132832
293,8,4,3,7,2,1,2,100,926.5,132870
2,0,34,0,399,2,1,55,100,440.29998779296875,132923
0,0,400,131,208,0,1,0,80,348.79998779296875,132963
0,0,266,0,57,2,1,0,51,67.30000305175781,133006
2,0,34,0,399,2,1,55,100,440.29998779296875,133051
2,0,34,0,399,2,1,55,100,440.29998779296875,133110
2,0,34,0,399,2,1,55,100,440.29998779296875,133159
0,0,273,0,0,2,4,2,83,512.5999755859375,133218
0,22,4,3,21,2,1,2,100,32.29999923706055,133257
6,49,156,0,0,2,10,76,68,1693.0999755859375,133297
8,142,208,81,19,2,1,40,100,223.5,133683
157,8,4,3,7,2,1,2,100,491.29998779296875,133723
1,0,91,117,9,2,1,9,100,122.80000305175781,133762
34,8,276,3,7,2,1,2,100,125.0999984741211,133801
1,179,400,55,0,1,1,45,100,235.0,133842
0,15,4,3,7,2,1,2,100,15.5,133885
0,159,0,0,0,0,1,106,94,252.3000030517578,133928
80,10,0,36,0,1,1,20,100,288.79998779296875,133970
0,189,4,3,7,2,80,2,100,13536.7001953125,134011
0,0,400,18,0,0,1,0,40,54.400001525878906,134052
24,8,93,3,7,2,1,42,100,117.5,134092
10,0,0,0,0,0,10,76,97,1611.800048828125,134130
3,0,268,22,2,1,1,0,97,51.0,134172
0,179,0,60,0,1,1,52,90,224.8000030517578,134227
0,8,4,24,7,2,1,2,94,26.100000381469727,134266
0,55,0,85,0,2,1,14,100,89.9000015258789,134306
0,146,94,0,1,2,1,33,76,164.89999389648438,134348
0,10,240,4,1,2,1,0,61,39.79999923706055,134390
0,8,125,3,7,0,1,2,100,23.600000381469727,134431
135,99,4,173,7,2,1,2,100,612.2999877929688,134468
1,0,400,4,0,0,1,0,100,60.79999923706055,134513
0,42,0,131,0,1,1,0,100,118.9000015258789,134558
0,42,360,36,0,1,7,2,97,1069.199951171875,134603
0,4,4,3,19,2,1,2,100,16.299999237060547,134643
4,0,154,0,45,0,1,59,100,112.69999694824219,134684
0,279,4,3,7,2,1,154,100,424.79998779296875,134724
0,0,266,100,0,1,1,0,41,105.4000015258789,134763
0,348,4,3,7,2,1,2,24,335.5,134802
10,36,0,15,0,0,1,3,100,56.0,134843
0,339,212,3,7,1,1,2,100,319.8999938964844,134893
0,10,0,0,0,2,1,0,91,19.200000762939453,134933
123,36,0,0,2,2,1,0,60,401.3999938964844,134974
0,0,40,23,0,0,1,0,99,21.200000762939453,135015
0,8,4,3,7,2,55,23,100,9148.0,135055
3,42,0,3,0,1,1,0,68,37.20000076293945,135094
0,8,4,3,39,2,1,8,100,40.900001525878906,135133
0,0,0,0,2,0,1,38,100,37.79999923706055,135178
0,0,400,0,13,0,1,0,92,55.099998474121094,135224
82,8,164,3,7,2,1,2,100,266.8999938964844,135263
6,46,91,125,0,2,1,40,56,209.39999389648438,135309
0,8,41,3,7,2,1,2,100,15.199999809265137,135349
3,0,190,0,0,0,1,14,100,41.79999923706055,135389
0,0,0,7,0,2,1,0,95,21.600000381469727,135431
0,0,353,98,57,2,1,0,51,160.10000610351562,135476
0,226,4,3,7,2,1,2,100,206.89999389648438,135521
0,0,68,0,0,0,4,2,83,492.1000061035156,135569
68,8,4,3,7,2,1,35,100,242.10000610351562,135613
0,375,4,3,7,2,1,2,5,396.70001220703125,135651
239,8,4,3,7,2,1,2,56,755.5,135690
7,17,156,0,0,2,10,76,83,1645.5,135733
0,0,208,131,19,2,1,39,100,183.89999389648438,135785
6,0,91,117,9,2,1,0,100,127.4000015258789,135832
0,42,400,55,0,2,1,2,93,85.80000305175781,135883
0,159,400,90,0,0,1,18,94,192.89999389648438,135923
0,8,4,3,7,2,1,2,98,12.199999809265137,135963
0,12,0,82,0,1,1,20,86,92.69999694824219,136009
0,0,305,18,0,0,1,0,40,44.900001525878906,136051
0,8,60,3,7,2,1,2,100,17.100000381469727,136096
10,0,0,34,0,0,1,0,97,53.29999923706055,136157
3,0,268,22,9,1,4,0,97,537.9000244140625,136210
0,8,4,3,7,0,1,2,100,11.899999618530273,136256
0,4,4,3,56,2,12,2,100,1895.0999755859375,136304
0,8,4,193,7,2,1,68,100,264.79998779296875,136351
0,179,0,60,0,1,1,20,90,186.0,136395
0,55,250,0,0,2,1,40,100,95.80000305175781,136436
0,0,94,0,9,2,1,33,40,90.0999984741211,136480
0,0,240,134,0,2,1,38,61,198.89999389648438,136540
0,8,42,43,25,2,1,2,100,56.599998474121094,136583
0,0,400,0,0,2,10,0,100,1533.5999755859375,136635
399,8,4,3,7,2,1,2,100,1265.699951171875,136684
0,14,0,0,0,1,1,0,91,15.199999809265137,136727
0,34,360,27,0,2,7,49,89,1117.199951171875,136774
0,148,4,3,7,2,1,2,100,128.89999389648438,136816
4,0,0,0,45,0,1,36,100,76.0,136870
0,0,0,12,0,1,1,0,41,18.100000381469727,136925
23,8,11,8,7,2,1,3,100,71.9000015258789,136965
10,36,0,15,0,2,1,3,99,56.29999923706055,137007
0,11,400,0,0,2,1,0,93,55.70000076293945,137048
123,159,341,0,0,0,1,0,33,541.5999755859375,137096
0,0,40,23,0,1,1,0,73,21.200000762939453,137141
0,8,277,3,7,1,1,2,94,39.20000076293945,137180
3,42,128,3,11,1,1,0,34,53.79999923706055,137227
0,8,4,240,7,2,71,2,93,11924.099609375,137269
0,0,74,0,0,0,1,38,100,44.29999923706055,137309
0,106,4,3,7,2,27,2,45,4488.7001953125,137348
0,0,400,0,13,0,4,0,92,532.4000244140625,137388
0,46,253,13,0,2,1,40,56,121.80000305175781,137428
3,0,75,0,0,1,1,14,95,30.899999618530273,137468
0,8,4,3,35,2,1,18,89,49.099998474121094,137508
0,0,0,0,0,2,4,0,95,483.20001220703125,137552
0,0,266,0,7,2,1,0,99,46.5,137595
0,0,400,0,0,0,4,2,83,525.2999877929688,137635
0,8,4,3,7,2,1,128,44,302.29998779296875,137675
7,17,156,0,2,2,10,0,83,1547.0,137715
0,0,0,0,19,2,1,39,100,47.29999923706055,137757
1,0,91,0,9,2,1,0,70,26.600000381469727,137798
0,8,310,3,7,2,1,2,100,42.099998474121094,137839
0,42,400,0,0,2,1,2,93,67.0999984741211,137887
0,9,400,90,0,0,1,18,100,126.5,137928
0,8,4,3,7,2,10,16,84,1530.0,137967
0,8,4,43,26,2,1,2,100,57.400001525878906,138005
0,10,0,82,0,0,1,20,100,89.80000305175781,138043
0,0,305,5,0,0,1,0,40,51.099998474121094,138086
11,93,4,3,7,2,1,2,100,109.0999984741211,138124
4,8,0,34,0,0,1,0,97,38.20000076293945,138173
3,0,305,22,2,1,1,0,30,54.70000076293945,138215
0,179,217,60,0,0,1,27,90,197.89999389648438,138256
0,55,250,66,0,2,1,0,100,78.4000015258789,138297
0,8,4,3,7,2,52,2,100,8618.099609375,138343
0,0,94,0,9,2,1,33,76,55.0,138383
0,82,4,3,36,2,1,2,100,92.30000305175781,138423
0,34,240,4,0,1,1,0,61,43.79999923706055,138466
1,0,400,4,5,0,1,2,100,55.099998474121094,138511
0,8,4,3,7,2,1,50,100,54.099998474121094,138550
0,172,0,0,0,1,1,0,91,142.8000030517578,138594
0,34,360,36,0,1,1,2,52,67.0999984741211,138639
4,128,0,0,0,0,1,36,100,150.8000030517578,138682
0,0,0,32,0,1,1,39,40,116.30000305175781,138728
0,8,4,137,1,2,3,24,87,485.8999938964844,138776
10,36,0,12,0,0,1,3,100,55.400001525878906,138822
0,10,0,0,0,0,1,37,91,43.099998474121094,138860
0,372,4,3,7,2,1,2,100,352.8999938964844,138899
0,381,4,228,7,2,1,2,100,406.8999938964844,138937
123,0,0,0,0,1,1,0,33,365.3999938964844,138976
0,0,40,23,0,0,1,22,73,48.70000076293945,139016
3,42,339,10,0,1,1,0,68,68.30000305175781,139059
0,121,0,0,0,0,1,38,100,133.0,139103
1,0,400,0,13,0,1,0,92,54.29999923706055,139146
0,0,0,18,0,2,1,40,56,80.0,139186
3,0,75,0,13,1,1,14,100,34.70000076293945,139229
0,8,31,3,5,2,13,15,82,2036.0,139269
0,0,0,7,0,2,1,0,95,21.600000381469727,139311
0,0,35,0,7,2,1,0,99,23.399999618530273,139354
15,53,0,0,0,0,4,2,83,582.2999877929688,139408
7,17,0,0,2,2,1,0,83,27.799999237060547,139455
0,8,4,3,154,1,1,2,100,135.89999389648438,139496
17,31,32,3,35,2,1,11,100,103.69999694824219,139536
0,0,0,0,19,1,1,39,100,47.29999923706055,139582
1,0,91,12,9,2,1,0,70,24.700000762939453,139629
0,47,400,0,0,2,1,2,93,70.5999984741211,139671
0,9,400,90,10,0,1,18,100,132.89999389648438,139715
0,10,0,0,0,1,1,20,100,24.799999237060547,139763
0,0,400,18,0,2,1,0,40,54.400001525878906,139811
32,8,4,3,7,2,2,16,100,275.3999938964844,139849
4,8,0,18,9,0,1,33,97,61.599998474121094,139894
0,18,4,3,7,2,1,2,100,17.899999618530273,139932
3,7,268,22,2,1,1,0,97,50.400001525878906,139969
0,179,0,0,15,1,1,29,83,202.89999389648438,140012
0,55,0,0,0,2,1,0,100,39.20000076293945,140052
0,0,360,0,9,2,1,33,76,81.5999984741211,140098
0,10,240,4,10,0,1,0,66,34.599998474121094,140151
0,8,4,246,7,2,38,55,100,6469.2998046875,140195
1,38,400,4,0,0,1,9,100,73.5999984741211,140235
0,8,4,92,7,2,1,2,100,86.9000015258789,140281
0,14,0,0,0,1,1,38,27,137.6999969482422,140321
0,34,360,36,0,1,1,0,53,63.29999923706055,140363
0,8,4,3,40,2,3,42,96,405.5,140407
0,0,0,2,45,0,1,36,100,66.5,140452
0,42,400,12,8,1,1,0,41,72.5999984741211,140502
10,0,91,72,0,0,1,3,100,92.30000305175781,140544
0,8,40,3,28,2,1,2,100,29.899999618530273,140583
0,42,0,0,0,2,1,0,91,28.799999237060547,140624
123,7,0,0,0,1,1,0,53,371.3999938964844,140665
0,0,40,23,1,0,1,0,73,21.200000762939453,140726
0,8,4,3,7,2,5,25,89,693.2999877929688,140776
0,8,4,281,7,2,65,2,100,10955.599609375,140815
108,8,4,3,7,2,1,5,100,337.5,140851
0,8,318,3,346,2,1,2,100,358.8999938964844,140890
0,357,4,287,7,2,1,2,100,394.70001220703125,140929
0,183,4,3,7,2,1,2,100,163.89999389648438,140969
0,8,4,3,7,2,1,56,100,59.900001525878906,141007
257,8,20,3,7,2,1,2,100,812.5,141054
0,8,4,3,7,2,38,2,35,6253.2998046875,141097
0,8,4,3,7,0,11,2,100,1680.9000244140625,141143
0,8,4,3,167,2,1,2,100,148.89999389648438,141180
0,170,4,3,7,2,1,2,100,150.89999389648438,141227
0,8,4,3,7,2,89,179,30,15524.2001953125,141267
0,10,305,3,304,2,1,2,100,317.3999938964844,141307
0,8,4,3,7,2,94,2,100,15724.5,141357
0,8,4,3,7,2,64,2,100,10648.5,141410
0,8,4,230,7,2,1,2,100,234.5,141454
0,14,4,3,7,2,1,2,100,14.699999809265137,141497
269,8,4,3,7,2,72,2,100,12862.900390625,141535
0,8,4,3,346,0,1,2,100,327.8999938964844,141575
0,30,4,33,7,2,48,2,100,7969.2998046875,141617
0,8,4,3,7,2,1,2,54,13.399999618530273,141655
0,8,4,368,7,2,6,2,100,1218.199951171875,141697
0,8,4,3,7,2,1,2,96,12.199999809265137,141735
0,8,4,3,7,2,1,94,100,95.0999984741211,141783
0,8,4,3,7,2,1,2,98,12.199999809265137,141827
13,8,389,3,58,2,1,95,100,220.10000610351562,141872
0,162,87,3,7,2,1,2,100,142.89999389648438,141921
0,8,353,3,7,2,1,2,100,46.400001525878906,141960
0,8,4,3,7,0,1,86,100,88.0,141998
0,8,4,3,7,2,47,2,100,7772.10009765625,142036
0,300,4,2,7,2,1,2,100,280.70001220703125,142080
0,278,4,3,7,2,1,2,100,258.8999938964844,142121
0,8,4,3,7,0,1,191,100,193.8000030517578,142162
0,8,4,84,7,2,1,2,100,79.69999694824219,142200
0,8,4,3,7,2,1,200,100,202.8000030517578,142237
0,8,4,3,7,2,1,42,77,58.599998474121094,142274
0,8,4,254,7,2,1,2,100,260.8999938964844,142310
0,292,4,3,7,2,1,2,100,272.8999938964844,142348
0,8,4,3,78,2,1,2,17,75.5999984741211,142384
0,8,4,3,12,2,1,2,100,13.899999618530273,142428
276,8,4,3,7,0,1,2,100,872.0999755859375,142473
0,8,53,3,7,2,1,181,100,187.5,142508
376,8,4,3,7,2,1,2,100,1192.0999755859375,142546
245,8,4,3,7,2,1,7,100,778.2000122070312,142583
0,8,303,3,7,2,1,1,100,41.70000076293945,142621
0,8,4,3,0,2,1,2,100,18.100000381469727,142656
23,43,48,3,7,2,1,32,100,129.89999389648438,142691
44,59,4,3,15,2,1,20,100,207.8000030517578,142734
0,30,4,5,7,2,1,1,100,27.0,142772
0,8,20,3,37,2,1,11,95,44.0,142807
0,8,4,3,59,2,1,4,100,53.400001525878906,142842
0,8,4,3,7,2,1,2,100,11.899999618530273,142879
0,14,4,30,7,2,2,2,77,192.10000610351562,142916
0,34,4,24,7,2,1,0,98,32.0,142956
0,8,4,3,7,2,1,2,94,12.300000190734863,142993
19,23,59,10,3,2,1,2,100,73.0999984741211,143031
0,8,21,37,29,2,1,2,100,54.400001525878906,143070
9,15,4,3,17,2,3,2,95,373.5,143116
0,34,26,32,7,1,1,2,91,36.900001525878906,143160
20,8,15,3,7,2,11,2,94,1745.300048828125,143197
9,8,4,3,35,2,1,2,100,55.70000076293945,143232
0,8,4,3,41,1,1,2,100,37.099998474121094,143266
2,8,14,3,9,2,1,28,100,40.900001525878906,143303
0,6,4,8,7,1,2,33,100,199.89999389648438,143338
0,8,2,25,7,2,1,11,92,35.599998474121094,143375
0,8,60,40,7,2,2,2,100,202.10000610351562,143423
0,8,4,3,26,2,1,33,100,53.29999923706055,143462
0,32,5,29,16,2,1,2,100,41.5,143499
40,8,35,3,7,2,1,29,100,148.39999389648438,143537
0,83,0,7,7,1,1,2,100,70.69999694824219,143579
72,8,34,3,7,2,1,2,100,221.89999389648438,143618
69,8,50,1,118,2,1,2,100,324.5,143656
0,8,43,3,15,1,7,2,100,1015.0,143696
45,8,4,3,7,1,1,2,97,133.1999969482422,143738
0,8,4,69,7,2,1,17,100,79.9000015258789,143785
0,10,4,3,24,2,1,8,95,31.0,143820
0,17,4,3,7,2,1,2,100,17.100000381469727,143857
0,8,4,3,7,2,1,1,100,12.399999618530273,143895
0,8,29,3,7,2,1,42,100,48.900001525878906,143930
0,8,2,49,7,2,1,2,100,48.20000076293945,143967
17,11,4,3,7,2,1,2,100,56.5,144006
0,8,4,17,16,2,7,13,93,1028.300048828125,144046
23,124,4,3,49,1,4,2,100,728.0999755859375,144090
0,8,4,3,17,2,5,12,100,686.0999755859375,144131
0,18,26,4,31,2,1,2,98,38.400001525878906,144168
0,20,4,32,7,2,1,2,100,33.5,144209
7,8,41,55,7,2,1,2,100,71.19999694824219,144252
71,8,4,36,58,2,1,35,100,334.29998779296875,144289
0,8,4,49,37,2,1,13,100,81.4000015258789,144333
0,8,4,9,7,2,19,1,100,3034.60009765625,144371
65,8,4,3,20,2,1,2,100,209.89999389648438,144419
0,8,15,3,7,2,1,2,100,12.600000381469727,144461
33,13,36,3,7,2,1,19,100,119.9000015258789,144504
0,8,50,3,7,2,12,17,100,1869.300048828125,144540
0,8,4,9,28,2,4,2,100,518.7000122070312,144580
0,8,4,3,5,2,18,12,100,2873.699951171875,144620
24,8,4,3,38,2,3,12,98,445.79998779296875,144667
9,8,4,3,7,1,18,2,100,2894.10009765625,144712
0,8,4,3,7,2,1,2,95,12.300000190734863,144758
0,32,69,3,7,1,1,5,100,35.400001525878906,144795
9,8,4,3,4,2,1,2,80,31.299999237060547,144832
0,32,26,3,7,2,1,2,93,29.5,144870
0,8,4,3,28,1,1,2,100,26.700000762939453,144914
0,8,4,3,15,2,2,27,100,201.39999389648438,144953
12,26,4,3,7,1,1,14,85,68.5999984741211,144992
0,2,4,3,7,2,1,18,100,23.799999237060547,145036
55,8,4,77,7,2,3,2,95,575.0,145079
0,8,4,3,7,2,6,2,100,834.9000244140625,145116
23,8,73,51,7,2,1,2,90,113.30000305175781,145155
0,8,82,3,25,2,1,19,99,47.599998474121094,145192
0,5,4,3,7,2,1,3,100,13.0,145230
0,63,4,5,7,2,3,2,100,382.70001220703125,145268
0,8,4,67,7,2,1,0,97,61.900001525878906,145306
0,8,4,27,7,2,8,2,100,1180.0999755859375,145347
0,8,36,3,7,1,1,9,100,20.399999618530273,145392
0,8,4,3,7,2,14,2,100,2188.5,145430
65,8,42,3,38,1,1,2,100,231.3000030517578,145467
7,8,4,26,7,2,8,19,100,1220.0,145512
0,25,4,37,31,1,1,2,100,57.70000076293945,145556
0,8,4,3,379,2,1,2,100,360.8999938964844,145601
41,8,93,16,7,2,1,2,100,137.5,145647
0,8,4,3,7,0,1,2,100,11.899999618530273,145697
0,191,4,3,7,2,1,2,100,171.89999389648438,145750
33,87,36,3,7,2,1,2,97,173.8000030517578,145789
0,93,169,227,7,2,1,2,42,242.10000610351562,145827
0,8,4,3,372,2,1,2,100,353.8999938964844,145867
10,8,4,42,37,2,1,19,97,108.0,145906
263,8,4,3,7,2,1,2,100,830.5,145950
0,32,4,3,59,2,1,2,77,71.5999984741211,145990
0,8,4,27,7,2,1,2,100,28.399999618530273,146038
389,8,4,3,7,0,1,2,38,1237.300048828125,146077
0,329,4,3,7,2,1,2,100,309.8999938964844,146123
0,31,4,15,15,2,1,2,94,37.5,146169
0,8,342,3,7,0,27,2,100,4418.89990234375,146207
0,8,4,3,32,2,1,5,87,33.400001525878906,146258
0,8,4,3,7,1,1,2,100,11.899999618530273,146298
59,97,4,9,7,2,1,2,100,267.8999938964844,146339
0,8,387,3,7,2,1,2,100,49.79999923706055,146401
0,77,4,4,7,1,1,2,100,65.30000305175781,146452
0,8,77,3,7,1,1,2,100,18.799999237060547,146491
0,8,4,3,67,2,1,2,100,57.900001525878906,146530
78,29,4,3,6,1,1,2,95,258.8999938964844,146569
0,234,4,3,7,1,1,75,100,293.8999938964844,146610
0,8,4,3,344,2,1,175,100,513.5999755859375,146664
1,8,4,3,5,2,1,12,100,21.5,146705
0,8,4,327,7,2,1,2,100,341.20001220703125,146750
0,8,142,3,7,2,1,2,100,25.299999237060547,146797
0,74,4,3,27,2,2,2,97,244.39999389648438,146840
0,298,4,3,228,1,1,2,100,499.8999938964844,146881
0,8,83,45,7,2,1,31,81,81.4000015258789,146927
0,8,4,3,7,2,1,2,77,12.600000381469727,146964
0,39,13,25,64,2,1,17,96,99.19999694824219,147008
0,305,4,3,7,2,1,2,100,285.8999938964844,147048
17,8,4,43,105,2,1,12,100,191.0,147093
0,8,4,3,7,2,92,2,100,15386.099609375,147135
0,8,62,3,7,2,1,2,98,17.600000381469727,147172
0,8,4,97,7,1,1,89,100,181.8000030517578,147208
62,8,4,3,7,2,1,2,17,197.60000610351562,147245
